"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 1
,,,,,,,,,,08-01-20,11-30-25,,,,
,,,,,,,,,,,,12-01-21,"12,933",,
,,,,,,,,,,,,12-01-22,"13,321",,
,,,,,,,,,,,,12-01-23,"13,721",,
,,,,,,,,,,,,12-01-24,"14,132",,
,,,,,,,,,,,,12-01-25,"21,198",,
115,VACANT,Since 12-01-2018,,,,,,,,,,,,,
117,381SOU009-01,Sound Finance Corporation,"1,981",,FS,"4,259.00",2.15,,,10-01-20,12-12-24,,,Holdover,
,,,,,,,,,,,,01-01-22,"4,387",,
,,,,,,,,,,,,01-01-23,"4,519",,
,,,,,,,,,,,,01-01-24,"4,654",,
,,,,,,,,,,,,12-01-24,"1,802",,
,,,,,,,,,,,,12-12-24,"6,389",,
120,381MEN003-01,Mental Health Data AllianceLLC,"1,471",,FS,"2,868.00",1.95,19.12,,06-01-18,07-31-21,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,08-01-21,"3,155",,
,,,,,,,,,,,,10-01-21,"4,302",,
125,VACANT,Since 5-31-2020,"2,319",,,,,,,,,,,Holdover,
130,381WOR007-02,"Worldpac, Inc.",,,FS,,,,,04-01-19,04-30-24,,,,
140,381WOR007-02,"Worldpac, Inc.","7,046",,FS,"14,342.00",2.04,482.11,,,,,,Holdover,
,,,,,,,,,,08-10-15,04-30-24,,,Renew/Extension,
,,,,,,,,,,,,,,Right 1st Refusl,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Right 1st Refusl,
,,,,,,,,,,,,05-01-21,"14,938",,
,,,,,,,,,,,,05-01-22,"15,431",,
,,,,,,,,,,,,05-01-23,"15,854",,
,,,,,,,,,,,,05-01-24,"19,818",,
200,381TAY002-01,Taylor Morrison of California,,,FS,,,,,,,,,,
,,,,,,,,,,09-14-15,10-31-24,,,,
210,381SQU001-01,Square D Company,"2,352",,FS,"4,883.00",2.08,130.07,,,,,,Renew/Extension,
,,,,,,,,,,03-01-07,05-31-22,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,06-01-21,"5,030",,
,,,,,,,,,,,,06-01-22,"6,288",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 64
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 381-01 81 Blue Ravine Road,,,,,,,,,
,,,,,,,"Folsom, CA 95630",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
81 Blue Ravine Road,,,,,,,,,,,,,,,
220,381TAY002-01,Taylor Morrison of California,"15,456",,FS,"30,335.00","1.96 2,438.26",,,,,,,Holdover,
,,,,,,,,,,10-21-12,10-31-24,,,,
,,,,,,,,,,,,11-01-21,"31,245",,
,,,,,,,,,,,,11-01-22,"32,182",,
,,,,,,,,,,,,11-01-23,"33,148",,
,,,,,,,,,,,,11-01-24,"49,722",,
230,381WHE004-01,"Wheatley, Sopp, & Madsen, L.P.","3,808",,FS,"7,616.00",2.00,187.13,,09-01-17,08-31-23,,,Holdover,
,,,,,,,,,,,,09-01-21,"7,806",,
,,,,,,,,,,,,09-01-22,"7,997",,
,,,,,,,,,,,,09-01-23,"11,996",,
240,381TAY002-01,Taylor Morrison of California,,,FS,,,,,11-01-18,10-31-24,,,,
250,381GAS001-01,"Gasber Financial Advisors, Inc","2,525",,FS,"4,811.39",1.91,,,,,,,Holdover,
,,,,,,,,,,04-15-10,03-31-24,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,04-01-21,"4,956",,
,,,,,,,,,,,,04-01-22,"5,104",,
,,,,,,,,,,,,04-01-23,"5,258",,
,,,,,,,,,,,,04-01-24,"6,572",,
,,,,,,,,,,,,06-01-24,"7,886",,
Property 381-01-01 Summary Totals:,,,"46,474",0,,"90,745.40",,"3,729.65",.00,,,,,,.00
Park Totals:,,,"46,474",0,,"90,745.40",,"3,729.65",.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 65
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 381-02 81 Blue Ravine Road - Storage,,,,,,,,,
,,,,,,,"Folsom, CA 95630",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
81 Blue Ravine Road,,,,,,,,,,,,,,,
S-1,381TAY002-02,Taylor Morrison of California,210,,FS,100.00,.48,,,11-01-12,11-30-12,,,,
Property 381-02-01 Summary Totals:,,,210,0,,100.00,,.00,.00,,,,,,.00
Park Totals:,,,210,0,,100.00,,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 66
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 410-01 4101 Power Inn Rd.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
4101 Power Inn Rd.,,,,,,,,,,,,,,,
A,410ROS002-01,Sergio Rosas Sales,"1,500",,NNN,"1,500.00",1.00,276.89,,,,,,Holdover,20.00
,,,,,,,,,,10-01-19,09-30-21,,,,
,,,,,,,,,,,,10-01-21,"2,250",,
B,410FRE011-01,"Freeman Credit Counseling, LLC","1,500",,NNN,"1,700.00",1.13,276.89,,,,,,Holdover,20.00
,,,,,,,,,,12-01-19,11-30-22,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,12-01-21,"1,750",,
,,,,,,,,,,,,12-01-22,"2,625",,
C,410COR009-01,"Core Management, LLC","1,500",,NNN,"1,650.00",1.10,276.89,,12-01-20,11-30-21,,,Holdover,20.00
,,,,,,,,,,,,12-01-21,"2,475",,
D,410APE001-01,"AE Porter Construction, Inc.","1,500",,NNN,"1,550.00",1.03,276.89,,06-01-19,05-31-21,,,Holdover,20.00
,,,,,,,,,,,,06-01-21,"2,325",,
E,410VEN002-01,Venegas/Guadalajara Western,"1,500",,NNN,"3,420.00",2.28,553.79,,,,,,Holdover,40.00
,,,,,,,,,,08-01-18,08-31-22,,,Holdover,
,,,,,,,,,,,,09-01-21,"3,540",,
,,,,,,,,,,,,09-01-22,"5,310",,
F,410VEN002-01,Venegas/Guadalajara Western,"1,500",,NNN,,,,,09-01-19,08-31-22,,,,
Property 410-01-01 Summary Totals:,,,"9,000",0,,"9,820.00",,"1,661.40",.00,,,,,,120.00
4111 Power Inn Rd.,,,,,,,,,,,,,,,
A,410ARS001-01,"Pacific West Sign, Inc.","6,000",,NNN,"3,969.00",".66 1,107.59",,,,,,,Holdover,20.00
,,,,,,,,,,11-01-86,08-31-23,,,,
,,,,,,,,,,,,09-01-21,"4,128",,
,,,,,,,,,,,,09-01-22,"4,293",,
,,,,,,,,,,,,09-01-23,"6,440",,
B,410ARS001-01,"Pacific West Sign, Inc.",,,NNN,,,,,05-01-08,08-31-23,,,,
C,410UPS001-01,"Upsun, LLC","3,000",,NNN,"1,800.00",.60,553.79,,,,,,Holdover,
,,,,,,,,,,08-01-17,08-31-21,,,,
,,,,,,,,,,,,09-01-21,"2,700",,
Property 410-01-02 Summary Totals:,,,"9,000",0,,"5,769.00",,"1,661.40",.00,,,,,,20.00
4121 Power Inn Rd.,,,,,,,,,,,,,,,
A,410CHU006-01,"The Church of Pentecost, Intnl","3,990",,NNN,"3,240.00",.81,736.55,,06-01-18,05-31-23,,,Holdover,65.00
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,06-01-21,"3,370",,
,,,,,,,,,,,,06-01-22,"3,505",,
,,,,,,,,,,,,06-01-23,"5,258",,
B,410MIS002-01,Mission Landscape Companies,"4,045",,NNN,"3,630.00",.90,746.71,,06-01-18,05-31-23,,,Holdover,45.00
,,,,,,,,,,,,06-01-21,"3,775",,
,,,,,,,,,,,,06-01-22,"3,925",,
,,,,,,,,,,,,06-01-23,"5,888",,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 67
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 410-01 4121 Power Inn Rd.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
4121 Power Inn Rd.,,,,,,,,,,,,,,,
C,410IND010-01,Indestructible Design,"3,965",,NNN,"2,575.00",.65,791.94,,10-01-20,09-30-23,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,10-01-21,"2,652",,
,,,,,,,,,,,,10-01-22,"2,732",,
,,,,,,,,,,,,10-01-23,"4,098",,
Property 410-01-03 Summary Totals:,,,"12,000",0,,"9,445.00",,"2,275.19",.00,,,,,,130.00
4131 Power Inn Rd.,,,,,,,,,,,,,,,
A,410ADA004-01,"Adamant Barbell, LLC","3,920",598,NNN,"3,332.00",.85,723.63,,07-01-19,07-31-24,,,Holdover,55.00
,,,,,,,,,,,,08-01-21,"3,450",,
,,,,,,,,,,,,08-01-22,"3,567",,
,,,,,,,,,,,,08-01-23,"3,646",,
,,,,,,,,,,,,08-01-24,"5,469",,
B,410VAL001-01,Valley Tool Repair,"5,580",,NNN,"2,399.00",".43 1,030.07",,,05-01-92,06-30-24,,,Holdover,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,07-01-21,"2,455",,
,,,,,,,,,,,,07-01-22,"2,511",,
,,,,,,,,,,,,07-01-23,"2,567",,
,,,,,,,,,,,,07-01-24,"3,851",,
C,410AUT009-01,"AutoMoto Group, Inc.","2,500",,NNN,"1,500.00",.60,461.50,,03-01-15,05-31-23,,,Holdover,20.00
,,,,,,,,,,,,05-01-21,"1,563",,
,,,,,,,,,,,,06-01-22,"1,625",,
,,,,,,,,,,,,06-01-23,"2,438",,
D,410VAL001-01,Valley Tool Repair,,,NNN,,,,,05-01-92,06-30-24,,,,
Property 410-01-04 Summary Totals:,,,"12,000",598,,"7,231.00",,"2,215.19",.00,,,,,,75.00
4141 Power Inn Rd.,,,,,,,,,,,,,,,
A,410NOR019-01,Northwest Commonwealth,"7,200",592,NNN,"6,583.00",".91 1,329.12",,,,,,,Holdover,20.00
,,,,,,,,,,08-01-20,07-01-23,,,Holdover,
,,,,,,,,,,,,08-01-21,"7,419",,
,,,,,,,,,,,,08-01-22,"8,255",,
,,,,,,,,,,,,08-01-23,"12,383",,
B,410CAP003-01,Capital Sweeper Service,"3,600",,NNN,"1,909.00",.53,664.56,,06-01-92,07-31-23,,,,
,,,,,,,,,,,,08-01-21,"1,985",,
,,,,,,,,,,,,08-01-22,"2,065",,
,,,,,,,,,,,,08-01-23,"3,098",,
D,410DLU001-01,DL Upholstery,"3,600",,NNN,"2,626.00",.73,664.56,,01-01-20,12-31-24,,,Holdover,40.00
,,,,,,,,,,,,01-01-22,"2,705",,
,,,,,,,,,,,,01-01-23,"2,786",,
,,,,,,,,,,,,01-01-24,"2,869",,
,,,,,,,,,,,,01-01-25,"4,304",,
Property 410-01-05 Summary Totals:,,,"14,400",592,,"11,118.00",,"2,658.24",.00,,,,,,60.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 68
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 410-01 4181 Power Inn Rd.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
4181 Power Inn Rd.,,,,,,,,,,,,,,,
A,410SAC030-01,"Sacramento Running Assoc, Inc","3,668",,NNN,"2,595.00",.71,738.74,,07-01-15,08-31-21,,,Holdover,20.00
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,09-01-21,"3,893",,
B,410DAK001-01,"DAK Landscape & Custom Design 2,560",,,NNN,"3,143.00",1.23,515.58,,05-01-17,05-31-23,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,06-01-21,"3,269",,
,,,,,,,,,,,,06-01-22,"3,399",,
,,,,,,,,,,,,06-01-23,"5,099",,
C,410AIM002-01,"AIMS/PVIC CA, LLC","5,160","1,620",NNN,"3,355.00",".65 1,039.22",,,10-01-17,10-31-21,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
D,410PRO015-01,"Pro On Site, Inc.","3,680",,NNN,"2,693.00",.73,,,08-01-19,07-31-22,,,Holdover,20.00
,,,,,,,,,,,,08-01-21,"2,800",,
,,,,,,,,,,,,08-01-22,"4,200",,
Property 410-01-06 Summary Totals:,,,"15,068","1,620",,"11,786.00",,"2,293.54",.00,,,,,,80.00
4191 Power Inn Rd.,,,,,,,,,,,,,,,
A,410GEN003-01,Genuine Parts Company,"4,604",,MG,"5,491.00",1.19,30.68,,,,,,Renew/Extension,
,,,,,,,,,,07-01-09,10-31-24,,,,
,,,,,,,,,,,,11-01-21,"5,656",,
,,,,,,,,,,,,11-01-22,"5,825",,
,,,,,,,,,,,,11-01-23,"8,738",,
B,410GEN003-01,Genuine Parts Company,,,MG,,,,,10-01-18,10-31-24,,,,
C,VACANT,Since 1-31-2020,"2,262",,,,,,,,,,,,
D,410DCM001-01,"DC Mack, Inc.","2,458",,NNN,"2,230.00",.91,495.04,,11-01-05,03-31-22,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,04-01-21,"2,320",,
,,,,,,,,,,,,04-01-22,"3,480",,
E,410WIL013-01,"WiLine Networks, Inc.","2,360",,NNN,"2,253.00",.95,475.30,,01-01-19,12-31-21,,,Holdover,40.00
,,,,,,,,,,,,01-01-22,"3,380",,
F,VACANT,Since 1-31-2020,"1,600",,,,,,,,,,,,
Property 410-01-07 Summary Totals:,,,"13,284",0,,"9,974.00",,"1,001.02",.00,,,,,,60.00
,,,"84,752","2,810",,"65,143.00","13,765.99",,.00,,,,,,545.00
Park Totals:,,,,,,,,,,,,,,,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 69
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 410-02 4191 Power Inn Rd. - YARD,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
4191 Power Inn Rd.,,,,,,,,,,,,,,,
1,410MIS002-02,Mission Landscape Companies,"5,625",,NNN,,,,,06-01-18,05-31-23,,,,
2,VACANT,Since 8-17-2011,"1,970",,,,,,,,,,,,
3,410DAK001-03,DAK Landscape & Custom Design,"3,500",,,,,,,05-01-17,05-31-17,,,,
4,410DAK001-03,DAK Landscape & Custom Design,"3,680",,,,,,,05-01-17,05-31-17,,,,
5,410MIS002-02,Mission Landscape Companies,"5,400",,NNN,"2,180.00",.40,,,06-01-18,05-31-23,,,Holdover,
,,,,,,,,,,,,06-01-21,"2,265",,
,,,,,,,,,,,,06-01-22,"2,360",,
,,,,,,,,,,,,06-01-23,"3,540",,
6,410MIS002-02,Mission Landscape Companies,"2,400",,NNN,,,,,06-01-18,05-31-23,,,,
Property 410-02-01 Summary Totals:,,,"22,575",0,,"2,180.00",,.00,.00,,,,,,.00
Park Totals:,,,"22,575",0,,"2,180.00",,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 70
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 435-01 3351 Business Drive,,,,,,,,,
,,,,,,,"Sacramento, CA 95820",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
3351 Business Drive,,,,,,,,,,,,,,,
100,VACANT,Since 4-24-2020,"1,169",190,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
101,VACANT,Since 4-24-2020,"2,563",233,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
102,VACANT,Since 4-24-2020,"1,169",190,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
103,VACANT,Since 4-24-2020,"1,040",,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
104,VACANT,Since 4-24-2020,"1,454",233,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
105,VACANT,Since 4-24-2020,,,,,,,,,,,,,
106,VACANT,Since 4-24-2020,"1,480",285,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
Property 435-01-01 Summary Totals:,,,"8,875","1,131",,.00,,.00,.00,,,,,,.00
Park Totals:,,,"8,875","1,131",,.00,,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 71
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 435-03 7830 Cucamonga Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
7830 Cucamonga Ave.,,,,,,,,,,,,,,,
12,VACANT,Since 4-24-2020,"3,675","3,675",,,,,,,,,,,
15,VACANT,Since 4-24-2020,"2,460","1,200",,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
19,VACANT,Since 4-24-2020,"3,424","1,416",,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
20,VACANT,Since 4-24-2020,"7,101",565,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
21,VACANT,Since 4-24-2020,"2,272",368,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Termination,
23,VACANT,Since 4-24-2020,"2,264",300,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
25,VACANT,Since 4-24-2020,"2,367",384,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
24A,VACANT,Since 4-24-2020,"1,183",,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
24B,VACANT,Since 4-24-2020,"1,184",,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
26A,VACANT,Since 4-24-2020,"1,235",,,,,,,,,,,,
26B,VACANT,Since 4-20-2020,"1,235",,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
Property 435-03-01 Summary Totals:,,,"28,400","7,908",,.00,,.00,.00,,,,,,.00
7850 Cucamonga Ave.,,,,,,,,,,,,,,,
30,VACANT,Since 4-24-2020,"2,215",500,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
31,VACANT,Since 4-24-2020,"2,215",500,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
34,VACANT,Since 4-24-2020,"2,215",570,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Termination,
36,VACANT,Since 4-24-2020,"1,665",180,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
37,VACANT,Since 4-24-2020,"1,665",180,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 72
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 435-03 7850 Cucamonga Ave.,,,,,,,,,
,,,,,,,"Sacramento, CA 95826",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
7850 Cucamonga Ave.,,,,,,,,,,,,,,,
40,VACANT,Since 4-24-2020,"3,326",561,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Holdover,
Property 435-03-02 Summary Totals:,,,"13,301","2,491",,.00,,.00,.00,,,,,,.00
Park Totals:,,,"41,701","10,399",,.00,,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 73
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 435-04 5715 Power Inn Rd.,,,,,,,,,
,,,,,,,"Sacramento, CA 95824",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
5715 Power Inn Rd.,,,,,,,,,,,,,,,
A VACANT,,Since 4-24-2020,,,,,,,,,,,,,
B VACANT,,Since 4-24-2020,"12,800",400,,,,,,,,,,Holdover,
Property 435-04-01 Summary Totals:,,,"12,800",400,,.00,,.00,.00,,,,,,.00
Park Totals:,,,"12,800",400,,.00,,.00,.00,,,,,,.00

"JACKSON PROPERTIES, INC.",,,,,Summarized Commercial Rent Roll,,,,,,,,,,Page 74
,,,,,Property Management Version,,,,,,,,,System Date: 02-11-2021,
,,,,,,,,,,,,,,System Time:,9:55 am
,,,,,,Date:,02-01-2021,,,,,,,,
,,,,,,Property: 514-01 5145 Golden Foothill Parkway,,,,,,,,,
,,,,,,,"El Dorado Hills, CA 95762",,,,,,,,
,,,,Office,Lease,Monthly,Rent,NNN/,Other,Lease,Lease,-----Next Increase----,,Option,HVAC
Unit,Lease ID,Tenant,Sq. Ft,Sq. Ft.,Type,Rent,Sq/ft,OPEX,Charges,Starts,Expires,Date,Amount,Type,Charges
5145 Golden Foothill Parkway,,,,,,,,,,,,,,,
100,514DIL001-01,Dillard Insurance Agency,"3,000","1,500",NNN,"2,472.00",.82,891.00,,07-01-08,02-28-24,,,Termination,40.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,03-01-21,"2,546",,
,,,,,,,,,,,,03-01-22,"2,623",,
,,,,,,,,,,,,03-01-23,"2,701",,
,,,,,,,,,,,,03-01-24,"4,052",,
120,514SIE011-01,Sierra /Sequoia Central Vacuum,"1,500",610,NNN,"1,324.00",.88,445.50,,04-01-18,02-28-22,,,Holdover,20.00
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,03-01-21,"1,363",,
,,,,,,,,,,,,03-01-22,"2,045",,
130,514CHE004-01,Chelsey Smith Cosmetics,"1,575","1,575",NNN,"1,733.00",1.10,467.78,,09-01-20,08-31-22,,,Holdover,20.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,09-01-21,"1,802",,
,,,,,,,,,,,,09-01-22,"2,703",,
140,514TER003-01,"Terralink Communications, Inc.","3,525","2,000",NNN,"3,278.00",".93 1,046.93",,,,,,,Termination,45.00
,,,,,,,,,,03-01-12,08-31-21,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,09-01-21,"4,917",,
150,514TER003-01,"Terralink Communications, Inc.",,,NNN,,,,,03-01-17,08-31-21,,,,
160,VACANT,Since 5-31-2020,"1,750",600,,,,,,,,,,Holdover,
170,514LIF001-01,Life Care HME / Nancy Rothman,834,834,NNN,"1,251.00",1.50,247.70,,01-01-18,01-31-22,,,Holdover,20.00
,,,,,,,,,,,,02-01-22,"1,877",,
175,514WAR003-01,Ward Mechanical,,,NNN,,,,,,,,,Renew/Extension,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,10-01-20,01-31-23,,,,
180,514WAR003-01,Ward Mechanical,"4,016","1,656",NNN,"3,213.00",".80 1,192.75",,,,,,,Renew/Extension,60.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Renew/Extension,
,,,,,,,,,,10-01-20,01-31-23,,,Holdover,
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,11-01-21,"3,309",,
,,,,,,,,,,,,11-01-22,"3,409",,
,,,,,,,,,,,,02-01-23,"5,114",,
190,514BER004-01,Beretta Physical Therapy,"3,000","1,500",NNN,"2,565.00",.86,891.00,,01-01-09,03-31-22,,,Renew/Extension,40.00
,,,,,,,,,,,,,,Holdover,
,,,,,,,,,,,,,,Termination,
,,,,,,,,,,,,04-01-21,"2,640",,
,,,,,,,,,,,,04-01-22,"3,960",,
